zip,type,primary_city,state,county,latitude,longitude,world_region,country,decommissioned,estimated_population
75687,PO BOX,Price,TX,Rusk County,32.08,-94.94,NA,US,0,0
75688,PO BOX,Scottsville,TX,Harrison County,32.53,-94.24,NA,US,0,0
75689,PO BOX,Selman City,TX,Rusk County,32.18,-94.95,NA,US,0,0
75691,STANDARD,Tatum,TX,Rusk County,32.31,-94.51,NA,US,0,3373
75692,STANDARD,Waskom,TX,Harrison County,32.47,-94.06,NA,US,0,4146
75693,STANDARD,White Oak,TX,Gregg County,32.53,-94.85,NA,US,0,5783
75694,PO BOX,Woodlawn,TX,Harrison County,32.66,-94.34,NA,US,0,0
75701,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,23667
75702,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,18031
75703,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,29088
75704,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,6269
75705,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,1626
75706,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,6329
75707,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,11033
75708,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,5193
75709,STANDARD,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,3793
75710,PO BOX,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,664
75711,PO BOX,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,1819
75712,PO BOX,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,711
75713,PO BOX,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,1337
75750,STANDARD,Arp,TX,Smith County,32.22,-95.05,NA,US,0,2997
75751,STANDARD,Athens,TX,Henderson County,32.2,-95.85,NA,US,0,12645
75752,STANDARD,Athens,TX,Henderson County,32.2,-95.85,NA,US,0,4740
75754,STANDARD,Ben Wheeler,TX,Van Zandt County,32.41,-95.66,NA,US,0,4452
75755,STANDARD,Big Sandy,TX,Upshur County,32.58,-95.11,NA,US,0,4025
75756,STANDARD,Brownsboro,TX,Henderson County,32.29,-95.61,NA,US,0,3036
75757,STANDARD,Bullard,TX,Cherokee County,32.14,-95.31,NA,US,0,8076
75758,STANDARD,Chandler,TX,Henderson County,32.3,-95.47,NA,US,0,7626
75759,PO BOX,Cuney,TX,Cherokee County,32.03,-95.41,NA,US,0,0
75760,STANDARD,Cushing,TX,Nacogdoches County,31.81,-94.84,NA,US,0,1897
75762,STANDARD,Flint,TX,Smith County,32.2,-95.39,NA,US,0,10335
75763,STANDARD,Frankston,TX,Anderson County,32.05,-95.5,NA,US,0,4500
75764,PO BOX,Gallatin,TX,Cherokee County,31.89,-95.15,NA,US,0,0
75765,STANDARD,Hawkins,TX,Wood County,32.59,-95.2,NA,US,0,5686
75766,STANDARD,Jacksonville,TX,Cherokee County,31.96,-95.26,NA,US,0,19553
75770,STANDARD,Larue,TX,Henderson County,32.14,-95.64,NA,US,0,1923
75771,STANDARD,Lindale,TX,Smith County,32.5,-95.4,NA,US,0,15254
75772,PO BOX,Maydelle,TX,Cherokee County,31.85,-95.32,NA,US,0,0
75773,STANDARD,Mineola,TX,Wood County,32.66,-95.48,NA,US,0,9514
75778,STANDARD,Murchison,TX,Henderson County,32.27,-95.75,NA,US,0,2311
75779,PO BOX,Neches,TX,Anderson County,31.87,-95.5,NA,US,0,0
75780,PO BOX,New Summerfield,TX,Cherokee County,31.98,-95.1,NA,US,0,870
75782,PO BOX,Poynor,TX,Henderson County,32.07,-95.59,NA,US,0,0
75783,STANDARD,Quitman,TX,Wood County,32.79,-95.44,NA,US,0,5587
75784,STANDARD,Reklaw,TX,Cherokee County,31.86,-94.98,NA,US,0,573
75785,STANDARD,Rusk,TX,Cherokee County,31.79,-95.14,NA,US,0,6710
75788,PO BOX,Sacul,TX,Nacogdoches County,31.81,-94.9,NA,US,0,0
75789,STANDARD,Troup,TX,Cherokee County,32.14,-95.12,NA,US,0,5835
75790,STANDARD,Van,TX,Van Zandt County,32.52,-95.63,NA,US,0,3609
75791,STANDARD,Whitehouse,TX,Smith County,32.22,-95.21,NA,US,0,11115
75792,STANDARD,Winona,TX,Smith County,32.49,-95.17,NA,US,0,2649
75797,UNIQUE,Big Sandy,TX,Upshur County,32.58,-95.11,NA,US,0,0
75798,UNIQUE,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,0
75799,UNIQUE,Tyler,TX,Smith County,32.32,-95.3,NA,US,0,0
75801,STANDARD,Palestine,TX,Anderson County,31.75,-95.64,NA,US,0,12410
75802,PO BOX,Palestine,TX,Anderson County,31.75,-95.64,NA,US,0,1517
75803,STANDARD,Palestine,TX,Anderson County,31.75,-95.64,NA,US,0,10803
75831,STANDARD,Buffalo,TX,Leon County,31.46,-96.06,NA,US,0,3994
75832,PO BOX,Cayuga,TX,Anderson County,31.95,-95.97,NA,US,0,0
75833,STANDARD,Centerville,TX,Leon County,31.25,-95.97,NA,US,0,2625
75834,STANDARD,Centralia,TX,Trinity County,31.26,-94.97,NA,US,0,0
75835,STANDARD,Crockett,TX,Houston County,31.31,-95.45,NA,US,0,8678
75838,STANDARD,Donie,TX,Freestone County,31.47,-96.24,NA,US,0,553
75839,STANDARD,Elkhart,TX,Anderson County,31.62,-95.57,NA,US,0,3985
75840,STANDARD,Fairfield,TX,Freestone County,31.71,-96.16,NA,US,0,6135
75844,STANDARD,Grapeland,TX,Houston County,31.49,-95.48,NA,US,0,3985
75845,STANDARD,Groveton,TX,Trinity County,31.05,-95.12,NA,US,0,2052
75846,STANDARD,Jewett,TX,Leon County,31.36,-96.14,NA,US,0,2080
75847,STANDARD,Kennard,TX,Houston County,31.35,-95.18,NA,US,0,1157
75848,PO BOX,Kirvin,TX,Freestone County,31.76,-96.32,NA,US,0,0
75849,PO BOX,Latexo,TX,Houston County,31.38,-95.47,NA,US,0,0
75850,STANDARD,Leona,TX,Leon County,31.15,-95.97,NA,US,0,490
75851,STANDARD,Lovelady,TX,Houston County,31.12,-95.44,NA,US,0,1929
75852,STANDARD,Midway,TX,Madison County,31.02,-95.75,NA,US,0,1228
75853,STANDARD,Montalba,TX,Anderson County,31.93,-95.76,NA,US,0,800
75855,STANDARD,Oakwood,TX,Leon County,31.58,-95.84,NA,US,0,1826
75856,STANDARD,Pennington,TX,Trinity County,31.15,-95.16,NA,US,0,0
75858,PO BOX,Ratcliff,TX,Houston County,31.38,-95.11,NA,US,0,0
75859,STANDARD,Streetman,TX,Freestone County,31.87,-96.32,NA,US,0,1496
75860,STANDARD,Teague,TX,Freestone County,31.63,-96.28,NA,US,0,4474
75861,STANDARD,Tennessee Colony,TX,Anderson County,31.88,-95.91,NA,US,0,1444
75862,STANDARD,Trinity,TX,Trinity County,30.94,-95.37,NA,US,0,7041
75865,PO BOX,Woodlake,TX,Trinity County,30.99,-95.03,NA,US,0,0
75880,UNIQUE,Tennessee Colony,TX,Anderson County,31.88,-95.91,NA,US,0,0
75882,UNIQUE,Palestine,TX,Anderson County,31.75,-95.64,NA,US,0,0
75884,UNIQUE,Tennessee Colony,TX,Anderson County,31.88,-95.91,NA,US,0,0
75886,UNIQUE,Tennessee Colony,TX,Anderson County,31.88,-95.91,NA,US,0,0
75901,STANDARD,Lufkin,TX,Angelina County,31.33,-94.72,NA,US,0,21057
75902,PO BOX,Lufkin,TX,Angelina County,31.33,-94.72,NA,US,0,988
75903,PO BOX,Lufkin,TX,Angelina County,31.33,-94.72,NA,US,0,460
75904,STANDARD,Lufkin,TX,Angelina County,31.33,-94.72,NA,US,0,24382
75915,PO BOX,Lufkin,TX,Angelina County,31.33,-94.72,NA,US,0,1682
75925,STANDARD,Alto,TX,Cherokee County,31.65,-95.07,NA,US,0,2883
75926,STANDARD,Apple Springs,TX,Trinity County,31.26,-94.97,NA,US,0,837
75928,STANDARD,Bon Wier,TX,Newton County,30.68,-93.75,NA,US,0,970
75929,STANDARD,Broaddus,TX,San Augustine County,31.3,-94.26,NA,US,0,1152
75930,STANDARD,Bronson,TX,Sabine County,31.34,-94,NA,US,0,1355
75931,STANDARD,Brookeland,TX,Jasper County,31.09,-93.97,NA,US,0,1667
75932,STANDARD,Burkeville,TX,Newton County,30.99,-93.66,NA,US,0,1156
75933,STANDARD,Call,TX,Newton County,30.61,-93.87,NA,US,0,1153
75934,PO BOX,Camden,TX,Polk County,30.95,-94.71,NA,US,0,0
75935,STANDARD,Center,TX,Shelby County,31.79,-94.17,NA,US,0,10254
75936,STANDARD,Chester,TX,Tyler County,30.92,-94.6,NA,US,0,700
75937,STANDARD,Chireno,TX,Nacogdoches County,31.49,-94.34,NA,US,0,891
75938,STANDARD,Colmesneil,TX,Tyler County,30.9,-94.42,NA,US,0,1951
75939,STANDARD,Corrigan,TX,Polk County,30.99,-94.82,NA,US,0,3000
75941,STANDARD,Diboll,TX,Angelina County,31.18,-94.78,NA,US,0,6251
75942,PO BOX,Doucette,TX,Tyler County,30.82,-94.42,NA,US,0,0
75943,STANDARD,Douglass,TX,Nacogdoches County,31.65,-94.87,NA,US,0,1057
75944,STANDARD,Etoile,TX,Nacogdoches County,31.34,-94.41,NA,US,0,973
75946,STANDARD,Garrison,TX,Nacogdoches County,31.82,-94.49,NA,US,0,2671
75948,STANDARD,Hemphill,TX,Sabine County,31.34,-93.85,NA,US,0,4448
75949,STANDARD,Huntington,TX,Angelina County,31.27,-94.57,NA,US,0,6041
75951,STANDARD,Jasper,TX,Jasper County,30.92,-93.99,NA,US,0,12076
75954,STANDARD,Joaquin,TX,Shelby County,31.96,-94.05,NA,US,0,2580
75956,STANDARD,Kirbyville,TX,Jasper County,30.65,-93.89,NA,US,0,5630
75958,PO BOX,Martinsville,TX,Nacogdoches County,31.64,-94.43,NA,US,0,0
75959,STANDARD,Milam,TX,Sabine County,31.48,-93.86,NA,US,0,704
75960,STANDARD,Moscow,TX,Polk County,30.92,-94.93,NA,US,0,717
75961,STANDARD,Nacogdoches,TX,Nacogdoches County,31.61,-94.65,NA,US,0,9752
75962,UNIQUE,Nacogdoches,TX,Nacogdoches County,31.61,-94.65,NA,US,0,285
75963,PO BOX,Nacogdoches,TX,Nacogdoches County,31.61,-94.65,NA,US,0,2256
75964,STANDARD,Nacogdoches,TX,Nacogdoches County,31.61,-94.65,NA,US,0,12932
75965,STANDARD,Nacogdoches,TX,Nacogdoches County,31.61,-94.65,NA,US,0,11180
75966,STANDARD,Newton,TX,Newton County,30.85,-93.75,NA,US,0,3399
75968,STANDARD,Pineland,TX,Sabine County,31.24,-93.97,NA,US,0,1395
75969,STANDARD,Pollok,TX,Angelina County,31.42,-94.86,NA,US,0,2877
75972,STANDARD,San Augustine,TX,San Augustine County,31.52,-94.11,NA,US,0,4840
75973,STANDARD,Shelbyville,TX,Shelby County,31.7,-93.95,NA,US,0,2013
75974,STANDARD,Tenaha,TX,Shelby County,31.94,-94.24,NA,US,0,2209
75975,STANDARD,Timpson,TX,Shelby County,31.9,-94.39,NA,US,0,2626
75976,PO BOX,Wells,TX,Cherokee County,31.49,-94.94,NA,US,0,896
75977,STANDARD,Wiergate,TX,Newton County,30.99,-93.7,NA,US,0,473
75978,PO BOX,Woden,TX,Nacogdoches County,31.5,-94.5,NA,US,0,0
75979,STANDARD,Woodville,TX,Tyler County,30.77,-94.42,NA,US,0,6167
75980,STANDARD,Zavalla,TX,Angelina County,31.15,-94.41,NA,US,0,1952
75990,UNIQUE,Woodville,TX,Tyler County,30.77,-94.42,NA,US,0,0
76001,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,24832
76002,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,24144
76003,PO BOX,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,1075
76004,PO BOX,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,699
76005,PO BOX,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,0
76006,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,17960
76007,PO BOX,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,677
76008,STANDARD,Aledo,TX,Parker County,32.69,-97.6,NA,US,0,12051
76009,STANDARD,Alvarado,TX,Johnson County,32.41,-97.21,NA,US,0,15597
76010,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,35107
76011,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,15138
76012,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,21302
76013,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,23891
76014,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,25456
76015,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,13738
76016,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,27269
76017,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,37503
76018,STANDARD,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,22133
76019,UNIQUE,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,0
76020,STANDARD,Azle,TX,Parker County,32.89,-97.53,NA,US,0,21085
76021,STANDARD,Bedford,TX,Tarrant County,32.84,-97.13,NA,US,0,29082
76022,STANDARD,Bedford,TX,Tarrant County,32.84,-97.13,NA,US,0,11172
76023,STANDARD,Boyd,TX,Wise County,33.08,-97.56,NA,US,0,4825
76028,STANDARD,Burleson,TX,Johnson County,32.53,-97.32,NA,US,0,48315
76031,STANDARD,Cleburne,TX,Johnson County,32.34,-97.4,NA,US,0,12902
76033,STANDARD,Cleburne,TX,Johnson County,32.34,-97.4,NA,US,0,20205
76034,STANDARD,Colleyville,TX,Tarrant County,32.89,-97.14,NA,US,0,21596
76035,STANDARD,Cresson,TX,Hood County,32.53,-97.65,NA,US,0,1342
76036,STANDARD,Crowley,TX,Tarrant County,32.57,-97.35,NA,US,0,17863
76039,STANDARD,Euless,TX,Tarrant County,32.84,-97.07,NA,US,0,27541
76040,STANDARD,Euless,TX,Tarrant County,32.84,-97.07,NA,US,0,21105
76041,STANDARD,Forreston,TX,Ellis County,32.27,-96.89,NA,US,0,0
76043,STANDARD,Glen Rose,TX,Somervell County,32.23,-97.75,NA,US,0,5562
76044,STANDARD,Godley,TX,Johnson County,32.44,-97.52,NA,US,0,3235
76048,STANDARD,Granbury,TX,Hood County,32.44,-97.78,NA,US,0,17420
76049,STANDARD,Granbury,TX,Hood County,32.44,-97.78,NA,US,0,21247
76050,STANDARD,Grandview,TX,Johnson County,32.26,-97.17,NA,US,0,5165
76051,STANDARD,Grapevine,TX,Tarrant County,32.93,-97.07,NA,US,0,38324
76052,STANDARD,Haslet,TX,Tarrant County,32.95,-97.33,NA,US,0,11906
76053,STANDARD,Hurst,TX,Tarrant County,32.83,-97.17,NA,US,0,22454
76054,STANDARD,Hurst,TX,Tarrant County,32.83,-97.17,NA,US,0,11288
76055,STANDARD,Itasca,TX,Hill County,32.15,-97.14,NA,US,0,2157
76058,STANDARD,Joshua,TX,Johnson County,32.46,-97.38,NA,US,0,13674
76059,STANDARD,Keene,TX,Johnson County,32.39,-97.33,NA,US,0,3540
76060,STANDARD,Kennedale,TX,Tarrant County,32.64,-97.21,NA,US,0,5925
76061,PO BOX,Lillian,TX,Johnson County,32.42,-97.2,NA,US,0,656
76063,STANDARD,Mansfield,TX,Tarrant County,32.56,-97.11,NA,US,0,50138
76064,STANDARD,Maypearl,TX,Ellis County,32.31,-97,NA,US,0,1638
76065,STANDARD,Midlothian,TX,Ellis County,32.49,-96.99,NA,US,0,24588
76066,STANDARD,Millsap,TX,Parker County,32.75,-98,NA,US,0,2481
76067,STANDARD,Mineral Wells,TX,Palo Pinto County,32.82,-98.07,NA,US,0,14701
76068,PO BOX,Mineral Wells,TX,Parker County,32.82,-98.07,NA,US,0,1024
76070,STANDARD,Nemo,TX,Somervell County,32.28,-97.64,NA,US,0,0
76071,STANDARD,Newark,TX,Wise County,32.99,-97.47,NA,US,0,2590
76073,STANDARD,Paradise,TX,Wise County,33.08,-97.7,NA,US,0,4309
76077,STANDARD,Rainbow,TX,Somervell County,32.28,-97.7,NA,US,0,501
76078,STANDARD,Rhome,TX,Wise County,33.05,-97.46,NA,US,0,6476
76082,STANDARD,Springtown,TX,Parker County,32.96,-97.68,NA,US,0,14207
76084,STANDARD,Venus,TX,Johnson County,32.42,-97.1,NA,US,0,5930
76085,STANDARD,Weatherford,TX,Parker County,32.83,-97.7,NA,US,0,7742
76086,STANDARD,Weatherford,TX,Parker County,32.75,-97.77,NA,US,0,15575
76087,STANDARD,Weatherford,TX,Parker County,32.75,-97.77,NA,US,0,20580
76088,STANDARD,Weatherford,TX,Parker County,32.75,-97.77,NA,US,0,9039
76092,STANDARD,Southlake,TX,Tarrant County,32.95,-97.14,NA,US,0,24319
76093,STANDARD,Rio Vista,TX,Johnson County,32.23,-97.37,NA,US,0,1880
76094,PO BOX,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,506
76095,PO BOX,Bedford,TX,Tarrant County,32.84,-97.13,NA,US,0,957
76096,PO BOX,Arlington,TX,Tarrant County,32.69,-97.12,NA,US,0,1142
76097,PO BOX,Burleson,TX,Johnson County,32.53,-97.32,NA,US,0,1413
76098,PO BOX,Azle,TX,Tarrant County,32.89,-97.53,NA,US,0,1239
76099,PO BOX,Grapevine,TX,Tarrant County,32.93,-97.07,NA,US,0,1325
76101,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,519
76102,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,5056
76103,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,10569
76104,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,10534
76105,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,15667
76106,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,25237
76107,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,20065
76108,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,30105
76109,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,15610
76110,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,22691
76111,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,16282
76112,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,28685
76113,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76114,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,18683
76115,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,14316
76116,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,33677
76117,STANDARD,Haltom City,TX,Tarrant County,32.81,-97.27,NA,US,0,23044
76118,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,11257
76119,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,28696
76120,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,11369
76121,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,773
76122,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76123,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,23351
76124,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,727
76126,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,17198
76127,STANDARD,Naval Air Station/ Jrb,TX,Tarrant County,32.77,-97.43,NA,US,0,405
76129,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76130,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76131,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,21447
76132,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,18830
76133,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,38798
76134,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,18029
76135,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,15235
76136,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,545
76137,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,43623
76140,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,19696
76147,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,453
76148,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,20030
76150,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76155,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,2759
76161,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,1070
76162,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,692
76163,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,459
76164,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,11869
76166,UNIQUE,Fort Worth,TX,Tarrant County,32.72,-97.31,NA,US,0,0
76177,STANDARD,Fort Worth,TX,Denton County,32.75,-97.33,NA,US,0,4053
76179,STANDARD,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,38294
76180,STANDARD,North Richland Hills,TX,Tarrant County,32.86,-97.21,NA,US,0,48925
76181,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76182,STANDARD,North Richland Hills,TX,Tarrant County,32.86,-97.21,NA,US,0,2524
76185,PO BOX,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,595
76191,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76192,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76193,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76195,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76196,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76197,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76198,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76199,UNIQUE,Fort Worth,TX,Tarrant County,32.75,-97.33,NA,US,0,0
76201,STANDARD,Denton,TX,Denton County,33.21,-97.13,NA,US,0,11718
76202,PO BOX,Denton,TX,Denton County,33.21,-97.13,NA,US,0,1177
76203,PO BOX,Denton,TX,Denton County,33.21,-97.13,NA,US,0,0
76204,PO BOX,Denton,TX,Denton County,33.21,-97.13,NA,US,0,0
76205,STANDARD,Denton,TX,Denton County,33.21,-97.13,NA,US,0,11567
76206,PO BOX,Denton,TX,Denton County,33.21,-97.13,NA,US,0,567
76207,STANDARD,Denton,TX,Denton County,33.21,-97.13,NA,US,0,8326
76208,STANDARD,Denton,TX,Denton County,33.21,-97.13,NA,US,0,14705
76209,STANDARD,Denton,TX,Denton County,33.23,-97.11,NA,US,0,17982
76210,STANDARD,Denton,TX,Denton County,33.14,-97.06,NA,US,0,31092
76225,STANDARD,Alvord,TX,Wise County,33.35,-97.69,NA,US,0,2633
76226,STANDARD,Argyle,TX,Denton County,33.11,-97.17,NA,US,0,14869
76227,STANDARD,Aubrey,TX,Denton County,33.3,-96.98,NA,US,0,17657
76228,STANDARD,Bellevue,TX,Clay County,33.63,-98.01,NA,US,0,870
76230,STANDARD,Bowie,TX,Montague County,33.55,-97.84,NA,US,0,7829
76233,STANDARD,Collinsville,TX,Grayson County,33.55,-96.91,NA,US,0,2545
76234,STANDARD,Decatur,TX,Wise County,33.23,-97.59,NA,US,0,12732
76238,STANDARD,Era,TX,Cooke County,33.49,-97.3,NA,US,0,474
76239,STANDARD,Forestburg,TX,Montague County,33.54,-97.59,NA,US,0,827
76240,STANDARD,Gainesville,TX,Cooke County,33.63,-97.15,NA,US,0,19357
76241,PO BOX,Gainesville,TX,Cooke County,33.63,-97.15,NA,US,0,1786
76244,STANDARD,Keller,TX,Tarrant County,32.93,-97.22,NA,US,0,5891
76245,STANDARD,Gordonville,TX,Grayson County,33.84,-96.88,NA,US,0,1406
76246,PO BOX,Greenwood,TX,Wise County,33.38,-97.47,NA,US,0,0
76247,STANDARD,Justin,TX,Denton County,33.08,-97.29,NA,US,0,10412
76248,STANDARD,Keller,TX,Tarrant County,32.93,-97.22,NA,US,0,70353
76249,STANDARD,Krum,TX,Denton County,33.26,-97.22,NA,US,0,6107
76250,STANDARD,Lindsay,TX,Cooke County,33.63,-97.21,NA,US,0,1081
76251,STANDARD,Montague,TX,Montague County,33.67,-97.72,NA,US,0,632
76252,STANDARD,Muenster,TX,Cooke County,33.65,-97.37,NA,US,0,2474
76253,PO BOX,Myra,TX,Denton County,33.62,-97.31,NA,US,0,0
76255,STANDARD,Nocona,TX,Montague County,33.78,-97.73,NA,US,0,4295
76258,STANDARD,Pilot Point,TX,Denton County,33.39,-96.95,NA,US,0,5348
76259,STANDARD,Ponder,TX,Denton County,33.17,-97.28,NA,US,0,3675
76261,STANDARD,Ringgold,TX,Montague County,33.8,-97.95,NA,US,0,0
76262,STANDARD,Roanoke,TX,Denton County,33,-97.23,NA,US,0,22173
76263,STANDARD,Rosston,TX,Cooke County,33.48,-97.45,NA,US,0,0
76264,STANDARD,Sadler,TX,Grayson County,33.68,-96.84,NA,US,0,1199
76265,STANDARD,Saint Jo,TX,Montague County,33.69,-97.52,NA,US,0,1483
76266,STANDARD,Sanger,TX,Denton County,33.36,-97.17,NA,US,0,10870
76267,PO BOX,Slidell,TX,Wise County,33.35,-97.39,NA,US,0,0
76268,PO BOX,Southmayd,TX,Grayson County,33.62,-96.72,NA,US,0,0
76270,STANDARD,Sunset,TX,Montague County,33.45,-97.77,NA,US,0,1477
76271,STANDARD,Tioga,TX,Grayson County,33.47,-96.91,NA,US,0,1188
76272,STANDARD,Valley View,TX,Cooke County,33.48,-97.16,NA,US,0,3710
76273,STANDARD,Whitesboro,TX,Grayson County,33.65,-96.9,NA,US,0,7231
76299,UNIQUE,Roanoke,TX,Denton County,32.99,-97.23,NA,US,1,0
76301,STANDARD,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,11757
76302,STANDARD,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,8940
76305,STANDARD,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,4297
76306,STANDARD,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,11563
76307,PO BOX,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,859
76308,STANDARD,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,15648
76309,STANDARD,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,10330
76310,STANDARD,Wichita Falls,TX,Wichita County,33.89,-98.51,NA,US,0,14715
76311,STANDARD,Sheppard Afb,TX,Wichita County,33.98,-98.5,NA,US,0,2376
76351,PO BOX,Archer City,TX,Archer County,33.59,-98.62,NA,US,0,1661
76352,PO BOX,Bluegrove,TX,Clay County,33.67,-98.25,NA,US,0,0
76354,STANDARD,Burkburnett,TX,Wichita County,34.07,-98.56,NA,US,0,9416
76357,STANDARD,Byers,TX,Clay County,34.07,-98.19,NA,US,0,618
